fake,satirical,body
1,0,"CLAMOR: 94% DA SOCIEDADE BRASILEIRA QUER UMA INTERVENÇÃO MILITAR. QUANDO ACONTECER VAI SER A MAIOR ALEGRIA, POSSO ATÉ VER AS PESSOAS ABRAÇANDO OS SOLDADOS PELAS RUAS DO BRASIL, AS MULHERES ENTREGANDO FLORES AOS NOSSOS BRAVOS SOLDADOS..
SONHO TODAS AS NOITES COM O FECHAMENTO DO CONGRESSO NACIONAL E UM NAVIO ANCORADO CHEIO DE POLÍTICOS AGUARDANDO

Uma pesquisa em andamento, realizada pelo Noticias Brasil Online aqui no NBOquiz aponta que 94% da população quer uma Intervenção Militar no Congresso Nacional"
1,0,"Presos abrem contas no Banco do Brasil para receber o auxilio reclusão 2019. *BOLSA PRESIDIÁRIO 2019 (AUXÍLIO RECLUSÃO)*
O Auxílio-reclusão é um benefício devido apenas aos dependentes do segurado do INSS (ou seja, que contribui regularmente) preso em regime fechado ou semiaberto, durante o período de reclusão ou detenção. Quem matar, roubar, assaltar, sequestrar, torturar e for preso... a FAMÍLIA do VAGABUNDO terá o BOLSA PRESO 'Auxilio Reclusão de R$ 1.292,43 por filho, ou seja, se o vagabundo tiver 5 filhos receberá R$ 6.462,15 por mês!!
Para que os dependentes tenham direito, é necessário que o último salário recebido pelo segurado esteja dentro do limite previsto pela legislação (atualmente, R$ 1.292,43). Caso o último salário do segurado esteja acima deste valor, não há direito ao benefício.

Estão vendo essas belas pessoas de uniformes laranjas ?
Estão abrindo conta no Banco do Brasil.
São novos assalariados!!!

Mas não se iluda. Não abriram novas vagas na prefeitura para trabalho de gari. 
Esses são os presidiários que irão receber o bolsa presidiários de nada menos que 1.292 reais, enquanto muitos pais de família trabalhador, se mata durante o mês para receber o salario mínimo de 937 reais.
Palmas pro nosso país!"
1,0,"Dinamarca será o primeiro país do mundo 100% orgânico até 2020. O país 100% orgânico. Política agrícola-ambiental iniciada há 25 anos começa a dar grandes resultados.
A Dinamarca se tornará, até 2020, o primeiro país do mundo com produção de alimentos 100% orgânica. Isso se deve à política agrícola-ambiental iniciada há 25 anos.

O país trabalha com afinco na conscientização e no subsídio aos pequenos agricultores para substituir completamente os métodos tradicionais de cultivo para o orgânico.

Naturalmente, os agrotóxicos e fertilizantes químicos serão deixados de lado com o tempo. Na outra ponta, a população é incentivada a buscar por mais produtos orgânicos.

A meta do Ministério de Alimento, Agricultura e Pescas da Dinamarca é dobrar a área cultivada de alimentos. E os alimentos que são destinados a hospitais, escolas e restaurantes serão 60% orgânicos até 2020.

Um dos principais motivos para os países investirem na produção de alimentos orgânicos é o fator sustentável, que não agride o meio ambiente.

Por outro lado, a nova lei dos agrotóxicos é debatida no Brasil e pode ir na contramão da decisão da Dinamarca.

Quais as vantagens de consumir produtos orgânicos?
A ação da Dinamarca é um grande incentivo para o aumento da consciência ecológica tanto de produtores rurais quanto de consumidores.

Vantagens:

Produtos livres de substâncias e resíduos tóxicos.
Métodos e alternativas sustentáveis são usados no cultivo.
A produção orgânica evita a erosão do solo.
A produção orgânica contribui para a qualidade do solo, o que se reflete nos cultivos.
Sem agrotóxicos no plantio, as substâncias químicas não atravessam o solo e não poluem a água de rios e lagos.
100% ecológica, protege e restaura a biodiversidade animal e vegetal.
Os produtos recebem selo de certificação orgânica.
Agricultores seguem todas as exigências para obter o selo de certificação orgânica.
Pequenos produtores também se beneficiam da produção de alimentos orgânicos em todos os níveis: custos de produção, consumo próprio e comercialização.
É visível que as vantagens alcançam todas as pontas da produção e protege o meio ambiente no processo. O exemplo da Dinamarca tem sido visto como um caminho de avanço a longo prazo.

Essa notícia gera ainda mais debate pelos rumos das decisões em relação aos agrotóxicos no Brasil."
1,0,"Juiz Sergio Moro manda Carta publica para o Povo Brasileiro. Para fazer ""a revolução.
 não precisamos pegar em armas ou acabar com a vida de ninguém. A nossa ""arma.
 são as redes sociais, acredite no poder que nós temos. Basta cada um fazer a sua parte e ampliar.

Tá na sua mão. Na nossa mão. Seja bastante coerente.
Esta é uma Matéria que vale a pena repassar, chega de nepotismo e de interesses ardilosos!

Carta publicada ontem pelo Juiz Sergio Moro da Operação Lava-Jato

✅QUE VENHA UM REFERENDO:

✳ Voto facultativo? SIM!
✳ Apenas 2 Senadores por Estado? SIM!
✳ Reduzir para um terço os Deputados Federais e Estaduais e os Vereadores? SIM!
✳ Acesso a cargos públicos exclusivamente por concurso, e NÃO por nepotismo? SIM!!!
✳ Reduzir os 39 Ministérios para 12? SIM!
✳ Cláusula de bloqueio para partidos Nanicos de aluguel e sem voto? SIM!
✳ Férias de apenas 30 dias para todos os políticos e juízes? SIM!
✳ Ampliação do Ficha-limpa? SIM!
✳ Fim de todas as mordomias de integrantes dos três poderes, nas três esferas, Tribunais de Contas e Ministérios Públicos? SIM!
✳ Cadeia imediata para quem desviar Dinheiro Público elevando-se para a categoria de Crime Hediondo? SIM!.
✳ Atualização dos códigos penal e processo penal? SIM!
✳ Fim dos suplentes de Senador sem votos? SIM!
✳ Redução dos 20.000 funcionários do Congresso para um quinto? SIM!
✳ Voto em lista fechada? NÃO!
✳ Financiamento Público das Campanhas? NÃO!
✳ Horário Eleitoral obrigatório? NÃO!
✳ Mandatos com 5 anos, para todos os cargos, e sem direito a reeleição? SIM!!!
✳ Eleições Diretas e Gerais de 5 em 5 anos? SIM!!!
✳ Um BASTA! na politicagem rasteira que se pratica no Brasil? SIM !!

✅ O dinheiro faz homens ricos; o conhecimento faz homens sábios e a humildade faz homens grandes.

DIVULGUEM PELO MENOS PARA DEZ PESSOAS DA SUA RELAÇÃO
VAMOS VER SE MUDAMOS O BRASIL?
ESTÁ EM NOSSAS MÃOS.
LEMBRE-SE: A FICHA LIMPA SÓ ESTÁ AÍ POR MOBILIZAÇÃO DO POVO!!

O pior é que quase ninguém repassa, não sai às ruas como na Grécia, na Síria, no Egito etc. Vamos mudar isso!"
1,0,"Vascaíno que fez pacto diz que foi enganado pelo diabo e o macumbeiro ""dei o C* e o time não ganha"". No Codó- Maranhão, Um homem fez um B.O na delegacia da cidade contra o Diabo e o Pai de Santo (macumbeiro), por ter sido enganado pelos dois!
Genário da Silva é vascaíno, mora em Codó, no Maranhão, Identificada lá fora como a terra da macumba, o responsável por essa caracterização da cidade é o famoso, ele fez um PACTO com o DIABO para que seu time, o Vasco da Gama pudesse ser Campeão Brasileiro em 2018, ele pagou uma quantia no valor de 350,00 para o pai de santo ""MACUMBEIRO.
 mas o problema maior não é o dinheiro, Para pagar o diabo o homem teve que dar o ânus para que o pacto fosse válido, e assim ele fez! Deu o C*! porém o seu time não está ganhando nada, pelo contrário é uma derrota atrás da outra! Genário se revoltou depois que o técnico pediu demissão!

Ele resolveu tomar uma providência, e foi a delegacia abrir um boletim de ocorrência contra o pai de santo Salomão dos Santos e o CAPETA!
“Ele foi iludido com a promessa de que seu time iria ganhar todas as partidas se pagasse um valor a um homem que se diz pai de santo e ainda teve que fazer esse tal sacrifício. Vamos investigar esse suposto pacto e procurar saber também quem é esse pai de santo que ele cita.
 diz o policial Gilson Paulino. 

ATUALIZAÇÃO 13/06/2018 A policia Civil de Codó, através de uma investigação conseguiu identificar o pai de santo Salomão dos Santos, o homem foi trazido para prestar esclarecimentos ele contou que realmente foi procurado pelo torcedor vascaíno, ele afirma que cobrou 350,00 pelo ""TRABALHO"" porem ele nega que tenha solicitado o sacrifício para o pacto, ""ELE DEU O C* PORQUE QUIS, EM NENHUM MOMENTO SOLICITEI ESSE ATO"" disse o pai de santo Salomão."
1,0,"PF conclui relatório e não indicia Lula e familiares em caso do triplex. A Polícia Federal entregou à Justiça na 6ª feira (12) o relatório final sobre a fase Triplo X da Lava Jato, deflagrada em 27.jan.2016. Foram indiciados a publicitária Nelci Warken, que admitiu ser a verdadeira dona de um tríplex no Condomínio Solaris, no Guarujá, e funcionários da Mossack Fonseca no Brasil.

O ex-presidente Lula e seus familiares não foram indiciados. A real propriedade do apartamento do Guarujá, porém, é apurada em uma investigação à parte. A defesa do ex-presidente pediu a Sérgio Moro acesso à essa apuração na tarde de hoje (18.ago). Ainda não há decisão. As informações são do repórter do UOL André Shalders.

O relatório final da PF foi tornado público pelo juiz Sérgio Moro no final da tarde de hoje (18.ago). Leia a íntegra aqui.

Além de Nelci, são arroladas Maria Mercedes Riaño (chefe do escritório da Mossack no Brasil), Luis Fernando Hernandez, Rodrigo Andrés Cuesta Hernandez, Ricardo Honório Neto e Renata Pereira Britto, que trabalhavam para a Mossack. Também é indiciado o empresário Ademir Auada, que intermediava negócios para a Mossack."
1,0,"Dinamarca será o primeiro país do mundo 100% orgânico até 2020. A Dinamarca caminha a passos largos para se tornar o primeiro país do mundo 100% orgânico.

O país nórdico está trabalhando forte para substituir os alimentos cultivados com os métodos tradicionais por orgânicos e estimulando a demanda por produtos livres de agrotóxicos.

Uma dos objetivos é duplicar a produção de cultivos orgânicos antes de 2020, através de subsídios para os pequenos agricultores. Outra meta do governo é que 60% dos alimentos que são destinados a hospitais, escolas e restaurantes comunitários sejam orgânicos.

Pode parecer um plano audacioso, mas a Dinamarca trabalha há 25 anos para alcançar esses objetivos. Um exemplo disso a nível local é que o país tem criado projetos para que os municípios possam criar hortas em terrenos abandonados."
1,0,"Temer oficializa o fim do projeto Farmácia Popular. Governo de Michel Temer avança novamente na retirada de direitos essenciais conquistados pelos brasileiros; ofício do Departamento de Assistência Farmacêutica do Ministério da Saúde, que o 247 teve acesso, oficializa o encerramento de repasses para o Programa Farmácia Popular, criado em 2004, no primeiro governo do ex-presidente Lula.

Medida é um gigante retrocesso na saúde pública e irá atingir principalmente a população de baixa renda, que até então recebia gratuitamente remédios para controle de hipertensão, diabetes, asma, doenças nefróticas, distúrbios de natureza psiquiátrica, e outras patologias."
1,0,"Frade famoso divulga a cura do câncer e diz que a industria farmacêutica não divulga porque não lhes convém. Esta receita tem o objetivo de ajudar as pessoas que infelizmente sofrem de cancro. Este famoso frade afirma que a sua receita já muito antiga, tem o poder de lutar contra e matar o cancro. Mesmo que lhe seja difícil de acreditar, não custa nada tentar, não é? Pois é uma receita completamente natural!

Esta é uma doença bastante comum hoje em dia devido à alimentação cheia de elementos tóxicos (como os agrotóxicos) e à poluição de todos os tipos.

As nossas células têm uma forte predisposição a serem saudáveis. Mas estão sendo cada vez mais perturbadas, resultando nesta enormidade de casos de cancro.

O que tem sido feito para evitar isso? Nada, pois se fizerem levarão ao prejuízo poderosos grupos económicos.

O cancro tem cura? Muita gente diz que sim.

Recentemente, um cientista foi perseguido e teve de interromper a produção de um medicamento criado por ele, a fosfoetanolamina, que pelos relatos de quem usou possui excelente ação contra o cancro.

Alegaram motivos científicos, académicos, burocráticos, metodológicos, enfim, um monte deles para a proibição.

Mas se fosse um poderoso laboratório farmacêutico o detentor dos direitos de produzir o medicamento, e se isso desse muito lucro, acha que proibiriam a produção do medicamento?

Apesar da pressão e do poder da indústria farmacêutica, muitas receitas alternativas contra o cancro são divulgadas, seja pelo boca a boca, seja por livros, seja por sites como o nosso, INDEPENDENTES.

Um exemplo é esta receita que vais aprender agora e que ficou famosa em todo o mundo graças a um frade famoso.

Ingredientes

500 gramas de mel natural

350 gramas de folhas frescas de aloe vera (babosa)

6 colheres (chá) de álcool (rum, whisky, vodka)

Modo de preparação

Primeiro deves descascar as folhas da aloe vera (babosa) e extrair, com o auxílio de uma colher, o gel da planta.

Coloca num liquidificador e adiciona o mel e álcool.

Mistura os ingredientes bem, até obter uma mistura homogénea.

Consome uma colher (sopa) do remédio 3 vezes ao dia, meia hora antes de cada refeição.

Mantém o remédio no frigorífico.

Partilha já com teus familiares e amigos!

Recomendamos que utilizes uma colher de madeira ou de plástico, não de metal."
1,0,"Jovem se esfaqueia para provar que facada de Bolsonaro foi falsa e acaba morrendo. Um homem inconformado por a facada de Bolsonaro não ter saído sangue resolve se esfaquear e provar para os amigos que a facada foi falsa, após se alto desferir a facada, Denilson Lopes não resistiu ao ferimento e acabou vindo a óbito.
Foi durante uma discussão entre amigos na rua, em frente a residencia onde Denilson mora, em Bom Lugar-MA que o jovem revoltado resolveu se esfaquear para provar que uma facada de verdade sai sangue, o jovem acabou tendo razão pois a sua facada teve bastante sangramento mas lastimavelmente Denilson não resistiu e acabou morrendo.
Nas Redes Sociais o jovem vinha acompanhando o acontecimento e sempre criticando e suspeitando do fato da facada do candidato Bolsonaro não ter saído sangue, eles compartilhou diversas noticias afirmando que a facada foi FAKE.
Denilson era pedreiro, solteiro e não tinha filhos, a família do jovem está bastante abalada e não quis dar entrevista"
1,0,"Governo aprova bolsa-prostituição de R$ 2 mil por mês e aposentadoria especial. VERGONHA NACIONAL... Revista Veja Publicou Dia 08/06/18 Senado aprova pagamento de bolsa mensal de R$ 2.000,00 para garotas de programa.
Uma proposta polêmica, de autoria da senadora Regina Sousa, do Partido dos Trabalhadores, foi aprovada na tarde de hoje por maioria de votos. Trata-se do pagamento de uma bolsa mensal no valor de R$ 2.000,00 (dois mil reais) para garotas de programa em todo país.

“O objetivo da bolsa é dar a essas mulheres a possibilidade de terem uma vida mais digna, pois o dinheiro deve ser prioritariamente utilizado com prevenção de doenças.
 explicou a senadora.

Segundo ela, o projeto tem interesse público, pois também tem o objetivo de “disponibilizar pra clientela um serviço de melhor qualidade, já que as meninas poderão se cuidar melhor, pagar tratamentos estéticos, frequentar academias etc.”

O projeto de lei vai ser submetido à sanção do presidente Temer e deve entrar em vigor até o início da copa de 2018.

Jean Wyllys propõe aposentadoria especial para prostitutas
O deputado Jean Wyllys propôs um projeto de lei para a legalização da prostituição. O projeto, batizado de ""Lei Gabriela Leite.
 proíbe apenas a exploração da prostituição por terceiros, e inclui a curiosa disposição: ""o Profissional do sexo terá direito a aposentadoria especial de 25 anos"". A proposta vai na contramão de todas as demandas da sociedade por tratamento igual para todos. 

Leia a justificativa do deputado para a aposentadoria especial das prostitutas: 

Atualmente os trabalhadores do sexo sujeitam-se a condições de trabalho aviltantes, sofrem com o envelhecimento precoce e com a falta de oportunidades da carreira, que cedo termina. Daí a necessidade do direito à Aposentadoria Especial, consoante o artigo 57 da Lei 8.213/1991, com redação dada pela Lei nº 9.032/1995.

É isso aí pessoal. Enquanto um professor da rede pública ganha R$965 para formar cidadãos dignos uma prostituta ganha R$ 2000,00 para rodar bolsinha com qualidade. Claro que a inciativa do projeto só podia vir de um PETISTA mesmo não é?"
1,0,"Médico quebra o silêncio: ''A vacina contra a gripe é o que está causando um surto mortal de gripe''. Um médico do CDC (centro de controle e prevenção de doenças) dos Estados Unidos alertou que a vacina "" desastrosa "" deste ano pode ser responsável pela epidemia de gripe que varre o país.


"" Alguns dos pacientes que eu administrei a vacina contra a gripe para este ano morreram .
 disse o médico, acrescentando: "" Eu não ligo para quem você é, isso me assusta .""

"" Temos visto pessoas morrendo em todo o país pela gripe, e uma coisa que quase todas elas têm em comum é a vacina contra a gripe"". Disse, após analisar o surto de Gripe H2n3 que varre os Estados unidos. 

Os cientistas estavam preocupados que a temporada de gripe deste ano seria difícil e seus medos se mostraram bem fundamentados. A temporada de gripe está marcada para um início recorde, com os dados relatando ampla atividade da gripe de costa a costa. Muitas autoridades de saúde acreditam que o ano de 2018 será o pior surto de gripe que vivemos desde 1918.

A experiência do médico do centro de controle e prevenção de doenças de pacientes que morreram de gripe depois de receber a vacina contra a gripe infelizmente não é incomum. 

Este padrão mortal está se repetindo em todo o país. No entanto, as autoridades de saúde ainda estão dizendo às pessoas que tomem a vacina contra a gripe, apesar de não funcionar bem nesta temporada. Autoridades de saúde começaram a admitir que a vacina é apenas 10% efetiva.

O veredicto é sobre vacinas contra a gripe. Muitos especialistas médicos concordam agora que é mais importante proteger você e sua família contra a gripe do que a própria gripe.

Todos os anos, a indústria farmacêutica, especialistas médicos e os principais meios de comunicação trabalham duro para nos convencer a se vacinar contra a gripe. 2018 não é diferente. Mas, como sempre, não nos dizem a história toda.

As empresas farmacêuticas fornecem aos principais veículos de mídia uma grande porcentagem de suas receitas de publicidade. Grandes empresas farmacêuticas gastam muito mais em publicidade do que em pesquisa. Estamos falando de centenas de bilhões de dólares.

Os dólares da grande industria farmacêutica compraram efetivamente o silêncio da grande mídia. Você não pode mais acreditar em nada do que dizem sobre produtos farmacêuticos, especialmente vacinas.

Está claro que a industria farmacêutica está desesperada para garantir que os principais veículos de mídia nunca nos informem sobre reações adversas ou sobre os produtos químicos tóxicos sendo injetados em nós na vacina contra a gripe.

Vacinas contra gripe contêm ingredientes perigosos 

A indústria farmacêutica, os especialistas médicos e a grande mídia admitem que as vacinas contra a gripe contêm cepas do vírus da gripe. O que eles são menos propensos a revelar, porém, é a longa lista de outros ingredientes que acompanham a vacina.



Agora é um fato conhecido que as vacinas contra a gripe contêm mercúrio, um metal pesado conhecido por ser perigoso para a saúde humana. Toxicidade do mercúrio pode causar depressão, perda de memória, doenças cardiovasculares, problemas respiratórios, ADD, problemas de saúde bucal, desequilíbrios digestivos e outros problemas de saúde graves.

As vacinas contra a gripe não imunizam, mas sensibilizam o organismo contra o vírus

Você já notou como as crianças vacinadas adoecem quase imediatamente após a vacinação?

Isso ocorre porque o vírus da gripe é introduzido em seus corpos. Então, ao invés de imunizar, a vacina contra a gripe só sensibiliza o organismo contra o vírus.

E o fato de fazer com que os indivíduos adoeçam após um disparo indica imunossupressão (isto é, redução da imunidade).

Torna-o mais suscetível a pneumonia e outras doenças contagiosas

Para alguém com um sistema imunológico já suprimido, injetar cepas do vírus da gripe pode ter consequências devastadoras.

Se seu corpo já está trabalhando para combater um vírus ou simplesmente operando com baixa imunidade, uma injeção de vacina pode colocar seu corpo em sério risco de contrair gripe com sintomas mais fortes, ou pior pneumonia e outras doenças contagiosas.

Enfraquece respostas imunológicas

Existem literalmente milhares de artigos de periódicos médicos publicados que mostram que vacinas injetáveis ​​podem levar a reações imunológicas prejudiciais e a uma série de outras infecções. Além disso, as respostas imunológicas fracas apenas diminuem a capacidade de uma pessoa para combater as doenças que a vacina deveria proteger contra em primeiro lugar.

Distúrbios neurológicos graves

As evidências sugerem agora que os ingredientes das vacinas contra a gripe podem causar distúrbios neurológicos graves. Em 1976, um número significativo de pessoas que receberam a vacina contra a gripe adquiriu a Síndrome de Guillain-Barré (GBS), um distúrbio caracterizado por danos permanentes nos nervos e até mesmo paralisia.

As vacinas contra a gripe podem conter muitos materiais nocivos, incluindo detergente, mercúrio, formaldeído e cepas do vírus da gripe viva.

Você deve tomar uma vacina contra a gripe? Se você ainda está prevaricando e querendo saber em quem confiar, considere isto:

As próprias pessoas que impulsionam a vacinação contra a gripe e colocam o temor de Deus em quem se abstém, estão ganhando bilhões de dólares a cada ano.

Eles são as pessoas que devemos confiar em nossa saúde?

A investigação concluiu que muitos indivíduos que atuam em dois comitês consultivos importantes tinham laços financeiros com as empresas farmacêuticas que fabricam vacinas.

Veja também: H3N2: Tudo que você deve saber sobre a gripe mortal que se espalhou nos EUA

Muitas vezes, esses indivíduos receberam isenções para participar plenamente das discussões que levaram a recomendações sobre o licenciamento de vacinas e a adição de vacinas ao Cronograma de Imunização Infantil."
1,0,"Exclusivo: Alvará de Penhora expedido pelo TJDFT pode inocentar ex-presidente Lula. Este jornalista traz com exclusividade a decisão da juíza da 2ª Vara de Execução e Títulos no Distrito Federal, Luciana Torres de Oliveira, que chancela como proprietária do polemico tríplex, a empreiteira OAS EMPREENDIMENTOS.

A decisão da juíza contradiz frontalmente a força tarefa da operação Lava Jato. O nó da forca que apertava o pescoço do ex-presidente Lula no julgamento do dia 24 de janeiro pode afrouxar e livrá-lo do cadafalso.

Os advogados do ex-presidente apresentaram ao Tribunal Regional Federal da 4ª Região documentos referentes a penhora do apartamento tríplex do Guarujá em nome da empreiteira OAS EMPREENDIMENTOS, publicados com exclusividade no site Quidnovi, por este jornalista.


Documentos referentes a penhora do apartamento do tríplex no Guarujá

A petição dos advogados do ex-presidente Lula, ao desembargador João Pedro Gebran Neto, relator da 8ª Turma que julga os recursos da Operação Lava Jato, será anexada aos documentos do processo que tramita em Porto Alegre, que atribui o tríplex do Guarujá ao ex-presidente Luiz Inácio Lula da Silva.

A juíza Luciana Torres de Oliveira, que determinou a penhora de quatro apartamentos, entre eles, o tríplex, expediu alvará confirmando que a verdadeira proprietária do imóvel é a empreiteira OAS.

Segundo o advogado de defesa do ex-presidente Lula, Cristiano Zanin Martins, o fato de a matrícula estar em nome da OAS empreendimentos, comprova que o imóvel pertence à empresa, e não ao ex-presidente. Segundo ele, os novos documentos devem ser levados em consideração no julgamento do recurso.  A “OAS sempre foi e continua sendo a proprietária desse apartamento tríplex”. “Além da OAS se comportar como proprietária envolvendo o apartamento em operações financeiras com fundos da  Caixa Econômica Federal, agora, o apartamento também está respondendo pela dívida da mesma OAS por determinação judicial”. Agora é a justiça, por meio da juíza Luciana Torres de Oliveira, que está reconhecendo a OAS empreendimentos, como proprietária do imóvel, pelo alvará de penhora.

Os advogados do ex-presidente Lula anexaram as reportagens publicadas de autoria deste jornalista em sua defesa.

O site quidnovi publica agora, também com exclusividade, o documento Termo de Penhora expedido pela juíza, Luciana Torres de Oliveira da 2ª Vara de Execução e Títulos no Distrito Federal, expedido em favor da empresa MACIFE SA MATERIAIS DE CONSTRUÇÃO, CNPJ 33.034.208/0001-80."
1,0,"Pedófilos pedem para serem aceitos por ‘comunidade’ LGBT. Pedófilos estão tentando ganhar aceitação da comunidade LGBT para “mudar o ponto de vista da sociedade” sobre o que eles denominam de “orientação sexual”.

Em uma tentativa de ganhar aceitação, eles se chamaram MAP ou “pessoas atraídas por menores” e até criaram uma bandeira estilo “Orgulho” para participar de eventos do Orgulho Gay.

“A linguagem é tão ampla e vaga que pode incluir todas as formas de orientação sexual, incluindo a pedofilia.
 diz Brad Dacus, presidente do Instituto de Justiça do Pacífico.

Existem blogs do Tumblr que apoiam o crime da pedofilia e pedem para criar “espaços seguros” para eles, relatou o Daily Caller.

Como previu o filósofo Olavo de Carvalho: o coletivo tenta afirmar que os pedófilos são pessoas incompreendidas e que não devem ser marginalizados.

Websites como “The Prevention Project” começaram a publicar depoimentos de pedófilos pedindo compreensão sobre sua “situação”.

Olavo tem razão."
